acct,txn_count,total_amt_twd,avg_amt_twd,max_amt_twd,amt_twd_std,big_amt_count_twd,incoming_count,outgoing_count,incoming_amt_twd_sum,outgoing_amt_twd_sum,incoming_outgoing_ratio,hour_mean,night_ratio,interarrival_days_mean,interarrival_days_std,txn_count_7d,amt_twd_sum_7d,txn_count_30d,amt_twd_sum_30d,txn_count_90d,amt_twd_sum_90d,unique_channel,channel_type_mode,unique_counterparty,self_txn_ratio,ratio_twd,ratio_usd,ratio_other
3176215a78fccc7a4c76cdb17e068243fd7983c9931c7a8f2f746b89a11076de,21,472655.0,22507.380952380954,81000.0,27566.48642913382,0,4,17,113150.0,359505.0,0.23529411764705882,12.571428571428571,0.047619047619047616,5.9,8.038722077020635,3,62650.0,7,122100.0,15,211055.0,3,03,12,1.0,0.8571428571428571,0.047619047619047616,0.09523809523809529
ee0a6fac89017ce69ad85a586f77694eca6560a35de6dc575ea441d717fba7c3,54,10387025.0,192352.3148148148,2050000.0,374990.9812333264,2,29,25,9257500.0,1129525.0,1.16,11.962962962962964,0.0,1.9622641509433962,3.204337589958477,4,81330.0,18,1436995.0,40,5874525.0,4,UNK,21,0.045454545454545456,1.0,0.0,0.0
42d24da06d8b45ab1fd0f3cc4218d58ccb7e3cc9c67b06c1f2d9f0c367bf66d1,3,545.0,181.66666666666666,395.0,184.75208614068023,0,1,2,395.0,150.0,0.5,15.333333333333334,0.0,16.5,2.1213203435596424,1,75.0,2,470.0,3,545.0,1,03,3,0.0,1.0,0.0,0.0
83e2d228efae0e7f084b80e6935a4b65b04b443d8d786d747fbbb7c3454244cd,20,326020.0,16301.0,90500.0,23711.509230751217,1,15,5,270900.0,55120.0,3.0,11.0,0.2,6.2631578947368425,7.140200007027176,4,114015.0,8,152865.0,15,269670.0,2,04,8,0.0,1.0,0.0,0.0
d72550c1770cb7eb7db34dcfd3e015b06aa6b32994346c3072a3a3ef44f58071,84,668225.0,7955.059523809524,76500.0,11347.666776103113,2,15,69,90205.0,578020.0,0.21739130434782608,10.19047619047619,0.19047619047619047,1.4096385542168675,2.5616122237444348,3,4250.0,17,92750.0,73,642210.0,2,03,31,0.5172413793103449,0.8571428571428571,0.07142857142857142,0.07142857142857148
08054a0abf969b558e9dc6d9593dfe4c9ad3d5bdc2cefbe1aa5f21b75e0318d6,48,49280.0,1026.6666666666667,4350.0,947.7287145127855,1,28,20,31515.0,17765.0,1.4,14.708333333333334,0.10416666666666667,2.5531914893617023,2.0726847810666063,4,2970.0,15,11825.0,36,40880.0,2,03,14,0.0,1.0,0.0,0.0
4c1822663e7569123e55fe4d6e93313e21e9ff4dc31ab0f61b26d859fc47f521,29,193840.0,6684.137931034483,30500.0,6129.923687034529,1,16,13,101595.0,92245.0,1.2307692307692308,12.137931034482758,0.20689655172413793,3.857142857142857,3.77824460234277,2,15550.0,7,52050.0,19,139945.0,2,03,9,0.0,1.0,0.0,0.0
72d6b5455ba410bc260d1c44b939676ec78b99e3092d14e3979dd5aa5fa1d134,37,859555.0,23231.216216216217,135000.0,24388.15255990673,1,18,19,534050.0,325505.0,0.9473684210526315,14.27027027027027,0.02702702702702703,2.7777777777777777,4.316818346296335,7,239000.0,19,504650.0,34,833500.0,2,03,25,0.0,1.0,0.0,0.0
ae14a4b1740a45e0fe4b26fc9cafab887e9054144901f7bb820d1f2a1d6dbecf,14,4650.0,332.14285714285717,1850.0,594.2180197074596,1,2,12,210.0,4440.0,0.16666666666666666,14.0,0.0,8.076923076923077,8.741296037216472,2,170.0,5,2130.0,11,4485.0,1,03,3,0.0,1.0,0.0,0.0
3c289574398e9554953550ccfbc7f0a0421d840c5fd42367bc83ea9358bf5ba7,94,2024855.0,21541.010638297874,60500.0,12991.022718764503,1,51,43,1030405.0,994450.0,1.186046511627907,13.819148936170214,0.1595744680851064,0.8387096774193549,1.5343198647626672,15,175050.0,36,754650.0,94,2024855.0,2,UNK,47,0.0,1.0,0.0,0.0
2c3f80a5de266877e16225163f0c4feb82f241b305844ececdff2ff576a6d117,19,564550.0,29713.157894736843,275000.0,61839.25248421926,1,9,10,354165.0,210385.0,0.9,13.105263157894736,0.21052631578947367,6.166666666666667,5.649049894086824,2,31150.0,3,56650.0,16,551600.0,2,03,10,0.0,1.0,0.0,0.0
b06976c89a842a20811c49c79727991f5ee307ab573455431111edc174bbdedd,35,964400.0,27554.285714285714,105000.0,20862.481704177546,1,18,17,437200.0,527200.0,1.0588235294117647,12.714285714285714,0.17142857142857143,2.9705882352941178,3.0796034191517805,6,233000.0,14,453050.0,29,783850.0,2,UNK,14,0.0,1.0,0.0,0.0
66bc90812557fa2db6405adc8aadaf81408344d7eb22f3c62728909610393c09,31,130925.0,4223.387096774193,10500.0,3139.1701098370927,0,17,14,81395.0,49530.0,1.2142857142857142,12.419354838709678,0.1935483870967742,0.9333333333333333,2.993479503893402,14,52140.0,31,130925.0,31,130925.0,2,UNK,16,,1.0,0.0,0.0
df5c3ee0aaf1b219e4b697e4c5788c2c78ebff344946cdf7287de6986e6052db,48,656825.0,13683.854166666666,50500.0,13487.436598537051,2,16,32,275950.0,380875.0,0.5,12.520833333333334,0.16666666666666666,2.5106382978723403,2.850418279187719,4,39665.0,11,70715.0,37,544375.0,3,03,25,0.0,1.0,0.0,0.0
8eb241e2d81267b0447f2b2d8d5ca2c32ab73bfa9159ea99ce8cfde45ac501c2,22,359650.0,16347.727272727272,48500.0,15022.502781721822,0,8,14,246000.0,113650.0,0.5714285714285714,13.272727272727273,0.13636363636363635,4.809523809523809,7.61983626870714,2,20750.0,4,69800.0,16,273150.0,3,03,11,0.0,1.0,0.0,0.0
5c44dfbabe8640905dfd3fa21e0739cbe12e075eb610eb91e1ec90e06a04b0a0,31,145320.0,4687.741935483871,40500.0,11977.180653135756,3,21,10,9495.0,135825.0,2.1,11.774193548387096,0.16129032258064516,3.8,4.95775254977773,3,1175.0,6,43680.0,19,138470.0,3,UNK,26,0.0,1.0,0.0,0.0
01627aa7072a5a695a712d46f04521785c1efdefd57731d2803ba1abd458c2cf,21,6985.0,332.6190476190476,2150.0,596.8136623930853,2,2,19,230.0,6755.0,0.10526315789473684,13.80952380952381,0.0,5.65,7.15449803307424,3,435.0,4,510.0,10,3135.0,1,03,3,0.0,1.0,0.0,0.0
968e8deb97740015a8adffdfc6a5035e5392df210ac75b7b73f5ed28a3b7a162,37,517445.0,13985.0,33500.0,9461.908942350552,0,16,21,180895.0,336550.0,0.7619047619047619,16.243243243243242,0.05405405405405406,3.3333333333333335,5.11021386189323,13,132600.0,22,262750.0,31,422110.0,3,03,17,0.0,1.0,0.0,0.0
48cdd0c8dcedd11939462d189f3ba2af2b909e1f41e2509eb96ecb526ec03c12,16,212255.0,13265.9375,24500.0,10802.66791410807,0,9,7,200500.0,11755.0,1.2857142857142858,12.25,0.125,6.733333333333333,6.408327915038888,1,21500.0,2,46000.0,14,165255.0,1,03,9,0.0,1.0,0.0,0.0
5cb25c9d91a94b563682723ed54c6d7b3b771eb602918033ee44fb6a63ebdfd7,30,384910.0,12830.333333333334,61500.0,15183.074113638182,1,6,24,202400.0,182510.0,0.25,15.233333333333333,0.1,3.1379310344827585,4.84564707407612,4,67450.0,10,114555.0,27,306160.0,2,03,19,0.0,1.0,0.0,0.0
75234da065b05017877434512168eb46d14f143262e35b333c81ed63739c82b0,8,28015.0,3501.875,10500.0,4184.98159878187,0,7,1,27740.0,275.0,7.0,12.75,0.0,16.142857142857142,19.692880028312867,3,8020.0,3,8020.0,6,19430.0,2,04,3,0.0,1.0,0.0,0.0
13a77d5bff5b078b2f36745e95626ea2a24fa1db18597a25530efb574b42c1e9,67,460195.0,6868.582089552238,46500.0,9509.97808548164,4,20,47,188130.0,272065.0,0.425531914893617,14.447761194029852,0.05970149253731343,1.7424242424242424,2.085190314580098,9,22960.0,21,91330.0,48,282350.0,3,03,36,0.0,1.0,0.0,0.0
04236eca0294bff3b657919930d9f3969fa29c94768b1f325cde81e0aed439be,44,484475.0,11010.795454545454,99500.0,18239.671462233397,1,21,23,339730.0,144745.0,0.9130434782608695,14.113636363636363,0.022727272727272728,2.697674418604651,3.03577779882748,3,21360.0,10,50920.0,35,388020.0,3,03,20,0.0,1.0,0.0,0.0
6c6c30c319696825e3665158980f87fc9746e913a8187a013b3905d62a7530f6,24,26497000.0,1104041.6666666667,5000000.0,1301650.3564176974,1,17,7,20051000.0,6446000.0,2.4285714285714284,11.833333333333334,0.0,4.869565217391305,5.268295807133693,2,1310000.0,5,3595500.0,17,18271000.0,1,02,17,0.0,1.0,0.0,0.0
6c6ddf96a95f63ed7f4da5c68cd2abfeea2169987c12a4cde1747b99829e0515,22,6101500.0,277340.9090909091,1550000.0,522784.74802786927,0,1,21,5050.0,6096450.0,0.047619047619047616,12.227272727272727,0.045454545454545456,5.666666666666667,9.062744249582094,2,1347500.0,6,1473500.0,20,6006550.0,1,04,4,0.0,1.0,0.0,0.0
94950cda50eab142c0c1d8fc3ea344208b2e1c632adb448383e562bdf04023a6,18,97310.0,5406.111111111111,17500.0,7021.641452880548,0,8,10,69700.0,27610.0,0.8,14.833333333333334,0.16666666666666666,5.823529411764706,11.700615871171307,5,81900.0,6,82950.0,16,93010.0,3,UNK,4,0.75,0.6666666666666666,0.0,0.33333333333333337
3cd7c9285f49237fe0ce5114af8560b8d96d24e90a3539ce63416c86fe06eb08,73,140050.0,1918.4931506849316,18500.0,3353.8944697971297,4,18,55,19185.0,120865.0,0.32727272727272727,11.383561643835616,0.2054794520547945,1.3888888888888888,4.793057054859916,1,6050.0,2,6555.0,67,139090.0,2,03,56,0.0,1.0,0.0,0.0
5fb26c6a534ceb1bad6d9a2f941cee59b0d78b8df2afb1c3038a603ec585824e,93,865570.0,9307.20430107527,54500.0,15352.983644003038,7,41,52,716270.0,149300.0,0.7884615384615384,14.698924731182796,0.07526881720430108,1.2608695652173914,1.7343939323204915,2,3600.0,29,349050.0,78,682310.0,3,03,31,0.0,1.0,0.0,0.0
fc066552bc0cb17e9b20937f55eaf9669657fc9b3bbdb63983cf85a1a8c2b578,34,725570.0,21340.29411764706,125000.0,29343.601877121266,1,20,14,510065.0,215505.0,1.4285714285714286,13.205882352941176,0.11764705882352941,3.515151515151515,3.308334287458835,4,22150.0,11,138750.0,26,528455.0,3,03,16,0.0,1.0,0.0,0.0
7182c9fe052db8ab6816318f2f8dec887f8c30ed143a0759a5d3b858c77e9776,30,54040.0,1801.3333333333333,14500.0,3680.2834254923932,2,7,23,44155.0,9885.0,0.30434782608695654,16.333333333333332,0.0,3.9310344827586206,5.793660540888998,1,55.0,4,130.0,27,34540.0,3,UNK,8,0.0,1.0,0.0,0.0
05154582a8a0da50bb89cda109916d69f3b81833260dff482ae609312a25fb7a,17,182715.0,10747.941176470587,40500.0,12836.904813225949,0,13,4,179305.0,3410.0,3.25,14.117647058823529,0.11764705882352941,5.6875,5.095341009196539,2,30550.0,4,32655.0,15,150165.0,2,03,8,0.0,1.0,0.0,0.0
3c58ad64e06dfa683077f162495a9897ef8bdce629ce2b1b1fdb473e9ac71df8,210,4697450.0,22368.809523809523,105000.0,12621.82703552625,4,163,47,3302500.0,1394950.0,3.4680851063829787,14.128571428571428,0.004761904761904762,0.569377990430622,1.0125273480132715,7,136500.0,55,1246750.0,167,3703950.0,4,UNK,153,0.0,1.0,0.0,0.0
eb8916a813cab52d547bf59108250919fc4c8a2bcc1ad70658d861dc18fd9d87,88,1840170.0,20911.022727272728,205000.0,28205.207578994887,2,52,36,693610.0,1146560.0,1.4444444444444444,14.306818181818182,0.125,1.3563218390804597,1.6280749903751213,7,112950.0,26,540500.0,72,1434465.0,2,03,49,0.0,1.0,0.0,0.0
797a93a76ebe246bf4e9f7585c1a3abcd27e1b8f0b6cd69f645be7dfa362a319,69,368410.0,5339.275362318841,18500.0,4880.141276535227,1,38,31,233350.0,135060.0,1.2258064516129032,14.985507246376812,0.028985507246376812,1.7058823529411764,2.088052892403585,4,13700.0,20,117305.0,56,299595.0,2,03,48,0.0,1.0,0.0,0.0
c1ab70ed0d9271743ca23e08fd67d8a2ffc68ab419bf40d5e94327d46514fdfc,11,343555.0,31232.272727272728,98500.0,31511.440887686837,0,2,9,14005.0,329550.0,0.2222222222222222,12.909090909090908,0.0,10.4,9.57078889120432,3,120050.0,5,223000.0,9,262555.0,2,04,1,0.0,1.0,0.0,0.0
0481d3dd6403113c74eaed121cbc2788a979b9971dd99dacc3a09fd2d9907de2,51,213770.0,4191.568627450981,60500.0,8682.388754841382,1,27,24,114720.0,99050.0,1.125,17.666666666666668,0.0784313725490196,2.4,2.166535841157586,3,16150.0,12,48805.0,39,188700.0,2,UNK,17,0.0,1.0,0.0,0.0
6df6d4748d06035c3dc1e6f4d4b1f4bc3f0184c3057209f66ab1424c953983c0,38,405705.0,10676.447368421053,30500.0,10762.025260766268,0,20,18,232450.0,173255.0,1.1111111111111112,11.657894736842104,0.34210526315789475,2.864864864864865,3.292771225327132,4,18200.0,8,78300.0,30,326655.0,2,UNK,12,0.0,1.0,0.0,0.0
452818ed4c5c7a91863236d5e67674cc9aa3fe20cdfa42ab126c470ec7e5ac9a,38,409930.0,10787.631578947368,80500.0,16538.272432445494,1,14,24,326710.0,83220.0,0.5833333333333334,15.210526315789474,0.13157894736842105,2.972972972972973,5.494878860693262,5,22315.0,26,141780.0,35,355530.0,2,03,25,0.18181818181818182,1.0,0.0,0.0
0eb875d5e9a2d4e3ee755e4e5ec404dfb9a0a5569481cb06d225e19b66dd3660,63,878800.0,13949.20634920635,105000.0,19719.23592558776,2,19,44,368200.0,510600.0,0.4318181818181818,13.26984126984127,0.015873015873015872,1.9193548387096775,2.789314429529142,3,35050.0,8,110750.0,39,720000.0,2,03,19,0.0,1.0,0.0,0.0
9727a5ec7a510139faf4ac548ee9a94a2f4a0b08c2c6e3bf78d062f05beb3cd1,52,253915.0,4882.9807692307695,20500.0,5293.555113977842,3,5,47,38150.0,215765.0,0.10638297872340426,16.78846153846154,0.0,2.196078431372549,3.322767568417251,2,3600.0,18,91300.0,42,225210.0,2,03,16,0.0,1.0,0.0,0.0
b7fe0509c1b1e830b6c3742592da400b426ea425724aac0555df71661a07558c,63,1493600.0,23707.93650793651,185000.0,31543.56460918722,1,16,47,846450.0,647150.0,0.3404255319148936,16.73015873015873,0.047619047619047616,1.935483870967742,4.824360886039931,11,294800.0,21,483250.0,52,1326000.0,3,04,15,0.2777777777777778,1.0,0.0,0.0
b5dd0f74c451bce2b214e5652d99adf73e09bf55bdfb8ea458aeae68582d052d,58,159285.0,2746.293103448276,44500.0,6120.294079073126,1,23,35,106470.0,52815.0,0.6571428571428571,12.344827586206897,0.2413793103448276,1.6491228070175439,3.870636843458042,4,8200.0,6,10300.0,56,150185.0,2,03,27,0.0,1.0,0.0,0.0
73a984e1866c6198e3ec3be2b418ce463fe360611a95e304fefe11a97ef68ff1,44,511400.0,11622.727272727272,30500.0,9976.30596769663,0,28,16,341800.0,169600.0,1.75,15.363636363636363,0.09090909090909091,2.7906976744186047,7.701447419725983,4,40000.0,24,222800.0,40,433400.0,1,UNK,1,1.0,0.5,0.0,0.5
5d825bcc50bc61b44df56414f44cd970ac229bbaa32f4cd2f993448b535332fa,43,544600.0,12665.116279069767,50500.0,15905.543526302696,0,0,43,0.0,544600.0,0.0,15.0,0.16279069767441862,0.5952380952380952,1.449297959728893,6,243000.0,43,544600.0,43,544600.0,3,03,34,0.3333333333333333,1.0,0.0,0.0
4c807489400a07f400da3f4ab6ed50c0f72d6106b0ffe5df23e4eaf38538a444,83,631820.0,7612.289156626506,50500.0,14711.686977374378,6,46,37,328925.0,302895.0,1.2432432432432432,16.518072289156628,0.03614457831325301,1.4634146341463414,2.12100093975695,1,205.0,25,110950.0,68,493540.0,3,03,15,0.0,1.0,0.0,0.0
a023f82fb745d31fb35297c83af84d93dc8e523aed4abb3fa51f1aca813d4ba8,143,413140.0,2889.090909090909,40500.0,4347.549278744746,3,88,55,290700.0,122440.0,1.6,13.741258741258742,0.17482517482517482,0.7816901408450704,1.3533053687312628,4,12855.0,36,86205.0,106,265880.0,3,UNK,90,0.0,1.0,0.0,0.0
11b73b843eaf87009eae751f88ba3c924f1dd33885a8f41ca2bd6fdbd7ff1704,53,232815.0,4392.735849056604,20500.0,4529.11803330976,1,7,46,25980.0,206835.0,0.15217391304347827,14.132075471698114,0.11320754716981132,2.2884615384615383,2.6666902336816833,3,17955.0,14,78765.0,46,194390.0,3,UNK,23,0.0,1.0,0.0,0.0
134b9ac38f446d36c0baa256002c4c09515d4831ee8c8816441c45defe883ef8,28,1381850.0,49351.78571428572,205000.0,64964.8016979663,0,17,11,589600.0,792250.0,1.5454545454545454,17.25,0.0,1.962962962962963,4.965120507341353,9,568350.0,12,978850.0,28,1381850.0,2,UNK,8,0.8,0.9285714285714286,0.07142857142857142,-2.7755575615628914e-17
52c53aa21324e6505cbcf26e400efd39c0d88ab101afd13e390d550a6ca61ad5,31,2013375.0,64947.58064516129,855000.0,149726.55720162543,1,11,20,1328075.0,685300.0,0.55,9.612903225806452,0.45161290322580644,3.0,7.324969106678409,1,525.0,14,596775.0,31,2013375.0,3,UNK,20,1.0,1.0,0.0,0.0
fd4961f9a4ab40e74003e54e6cf47ef8eef3c9264f39be75f5a854f29b690326,65,376830.0,5797.384615384615,28500.0,7948.449048187616,2,55,10,260830.0,116000.0,5.5,13.384615384615385,0.06153846153846154,1.765625,2.1875708605302977,5,13350.0,16,134675.0,52,331545.0,3,04,20,0.0,1.0,0.0,0.0
a3c05498a0a386dd8c051f25f34f1fbd62feab6f016013c6e106d8a03411943f,35,667565.0,19073.285714285714,125000.0,36588.00363794237,3,7,28,387590.0,279975.0,0.25,16.057142857142857,0.05714285714285714,3.5,3.8474706370588843,2,9300.0,13,222330.0,30,646575.0,3,03,26,0.0,1.0,0.0,0.0
8803dfa65acea8f1621bbc3ba5504daccc5f12687ef8ec152e972734a83d5b5d,63,636915.0,10109.761904761905,205000.0,28552.22445473143,1,41,22,202840.0,434075.0,1.8636363636363635,13.936507936507937,0.1111111111111111,1.903225806451613,1.8879225933992558,9,21295.0,23,180400.0,52,621965.0,3,UNK,50,0.0,1.0,0.0,0.0
8436a79021da3abf8b6623975c577f6d272286d3c0a8e7b00657fdcbe73f7358,106,9160880.0,86423.39622641509,1550000.0,191775.43591715005,2,46,60,1428150.0,7732730.0,0.7666666666666667,13.81132075471698,0.05660377358490566,1.1238095238095238,1.542321165890742,11,930200.0,27,1720900.0,75,6726600.0,4,UNK,56,0.0,1.0,0.0,0.0
8f15c67231f28e5ee95685be81ab3e11c72d5b88d803d9b6d52722c654264446,34,650010.0,19117.941176470587,32500.0,14362.24227648859,0,16,18,337055.0,312955.0,0.8888888888888888,14.235294117647058,0.0,3.606060606060606,3.19119289940488,5,127650.0,9,163800.0,24,484260.0,2,03,10,,1.0,0.0,0.0
3d7a35d6a031e30f9c06df0e0ba424c9a4137ad9998e2f48d9c3f693410d1f87,9,46535.0,5170.555555555556,20500.0,5912.33797053059,0,2,7,25550.0,20985.0,0.2857142857142857,14.444444444444445,0.1111111111111111,12.0,14.020393310154628,2,23350.0,2,23350.0,8,43485.0,2,03,7,0.0,1.0,0.0,0.0
0dbe0901d81810b164247c9e4a750b28cacb43739a8be8b12cb89fc9f74289f0,13,459500.0,35346.153846153844,50500.0,15768.355197706122,0,0,13,0.0,459500.0,0.0,13.615384615384615,0.07692307692307693,9.166666666666666,5.424411712272809,1,30500.0,3,111500.0,9,327500.0,1,03,1,0.0,1.0,0.0,0.0
fdbbfd33c8f6fd8020e19c5bd1a53e722adda5d62782b319d1eecb8e58a5ab59,68,725240.0,10665.29411764706,50500.0,13301.371966111632,3,27,41,454980.0,270260.0,0.6585365853658537,12.338235294117647,0.3382352941176471,1.6417910447761195,2.4476426044895794,6,60400.0,13,144240.0,57,551435.0,2,03,38,0.0,1.0,0.0,0.0
6a0165136b20c36eb0f8d26b8365e00d4828fd04d76b3974e211d6e339ee9fa5,24,17370.0,723.75,2350.0,629.6276504894536,0,7,17,6000.0,11370.0,0.4117647058823529,18.458333333333332,0.041666666666666664,1.7826086956521738,2.109642833603711,4,1330.0,22,17100.0,24,17370.0,2,03,15,,1.0,0.0,0.0
10019065cee384f6cfae32d71a95fff99a643d90514bb7f24175d8dad36c696d,146,213585.0,1462.9109589041095,19500.0,2441.039614367935,3,91,55,114265.0,99320.0,1.6545454545454545,12.595890410958905,0.1643835616438356,0.7172413793103448,1.2676720148227423,18,12680.0,51,64800.0,140,212485.0,4,UNK,36,0.0,1.0,0.0,0.0
cf698d7ddd8c0d417594e95b95dd238a362dd6a4e2afe6d0853a6aded5ba7265,60,376265.0,6271.083333333333,36500.0,8541.98479950484,3,25,35,103475.0,272790.0,0.7142857142857143,15.45,0.016666666666666666,1.9830508474576272,2.381621625350147,4,18155.0,13,106655.0,41,315580.0,3,03,39,0.0,1.0,0.0,0.0
1a97c4f7b47776e64213fb176320b99b6083c8aada9e656d943e9aa48c423a98,24,484380.0,20182.5,105000.0,23063.111804068343,1,3,21,171000.0,313380.0,0.14285714285714285,9.083333333333334,0.375,4.521739130434782,8.234459551826818,4,159550.0,12,287535.0,20,455580.0,2,03,23,,1.0,0.0,0.0
94f455ea5ac43833ebd5fc7670740fe36074e2616043be17462f5cd6ddabbcf0,83,6682060.0,80506.7469879518,995000.0,159437.91620961577,4,25,58,2329575.0,4352485.0,0.43103448275862066,13.216867469879517,0.012048192771084338,1.4390243902439024,2.514636468219414,2,1535.0,15,908875.0,67,5247155.0,3,03,35,0.2222222222222222,0.9518072289156626,0.04819277108433735,4.163336342344337e-17
9490634233654abf7db3766103f8060016dcc857f622b0d35edff88caa859a38,25,7525050.0,301002.0,2550000.0,505679.7076872541,1,4,21,1095050.0,6430000.0,0.19047619047619047,15.08,0.0,4.875,8.152420286132157,1,105000.0,6,1010500.0,17,3065500.0,2,04,9,0.4444444444444444,1.0,0.0,0.0
dbb888447b78557b853b3d71e61ca3527893dae6cb00ef351a35985620c968bc,37,482645.0,13044.45945945946,145000.0,27426.553455035544,1,5,32,56705.0,425940.0,0.15625,16.0,0.05405405405405406,3.0555555555555554,3.2771454864992706,2,1835.0,11,307440.0,30,448465.0,2,03,24,0.0,1.0,0.0,0.0
1dfa48496c0b5847d957d6fbbb70f4fc16bfcb2d45212e892ee622e1196cd5ea,54,1540885.0,28534.90740740741,115000.0,26310.44000569264,3,15,39,418550.0,1122335.0,0.38461538461538464,16.462962962962962,0.018518518518518517,2.150943396226415,2.0133804945824734,3,45150.0,14,364650.0,41,1240450.0,2,03,31,0.4117647058823529,1.0,0.0,0.0
94da091c5373c7de15783a956aebf85f8199557bd954f08922ee83b24c25685e,18,2517350.0,139852.77777777778,445000.0,142838.71660869228,0,10,8,1169500.0,1347850.0,1.25,13.333333333333334,0.0,6.235294117647059,7.709810404321772,3,591500.0,6,996500.0,16,2342850.0,1,04,4,0.0,1.0,0.0,0.0
f75566f13949ed88966e5c69846a7fc63bdf9bd250ca2f2beac242025c32940c,64,77455.0,1210.234375,4750.0,809.5219193123941,3,56,8,68345.0,9110.0,7.0,15.140625,0.109375,1.873015873015873,2.6304179938414025,12,14075.0,30,30835.0,45,50840.0,2,UNK,43,0.0,1.0,0.0,0.0
942f00c31f31e69047ab42c264431bb2ce571d3e1dc70562fe0585ae54588ca9,55,126230.0,2295.090909090909,23500.0,4306.058768899017,2,27,28,68640.0,57590.0,0.9642857142857143,14.418181818181818,0.12727272727272726,2.0555555555555554,4.044174317700671,6,7555.0,34,44935.0,51,122935.0,2,03,23,,1.0,0.0,0.0
6edcf8c160d3c9089753c58ccb08380a0807cd2ac6feb93266dc52e5384c8806,29,121090.0,4175.517241379311,32500.0,8435.178817736594,1,14,15,13095.0,107995.0,0.9333333333333333,13.96551724137931,0.13793103448275862,4.142857142857143,5.125927455117979,2,26550.0,3,30000.0,19,94560.0,2,03,19,0.0,1.0,0.0,0.0
2aa347dbfe72c9691d4656d8db127bff921900dbf3bbd77351abf5d224ba5957,18,690260.0,38347.77777777778,615000.0,144003.56581800553,1,8,10,26505.0,663755.0,0.8,14.333333333333334,0.0,6.0588235294117645,5.857373432641269,4,31105.0,6,47655.0,15,68660.0,2,03,10,0.0,1.0,0.0,0.0
3fd91ed78b39a040178219d4766ae5d6ffcb0bd7734333878caf48e191a2ea2e,90,1256885.0,13965.388888888889,58500.0,14038.450753775054,1,38,52,316025.0,940860.0,0.7307692307692307,12.844444444444445,0.022222222222222223,1.3146067415730338,2.7740498193811476,25,434285.0,42,623885.0,81,974495.0,2,03,37,0.44871794871794873,0.8222222222222222,0.0,0.1777777777777778
63a48c6e60f2fe1d990a8509382aa045f62d0d692a1119fb996b95d07e601e9b,64,104550.0,1633.59375,18500.0,3447.6393428968872,2,38,26,33640.0,70910.0,1.4615384615384615,14.203125,0.109375,1.8412698412698412,2.3015166752940166,5,1255.0,19,62900.0,52,94620.0,3,UNK,12,0.0,1.0,0.0,0.0
e8f080c31b86fb66bea978dfe8dfcac7aa1e1006a4ff3b9c02e2220d3c881a03,117,2258300.0,19301.709401709402,165000.0,29514.136364268197,7,83,34,844835.0,1413465.0,2.4411764705882355,14.282051282051283,0.08547008547008547,1.0,1.739565163057061,7,77200.0,23,342510.0,100,2000500.0,2,UNK,89,0.0,1.0,0.0,0.0
f0076448667cab701cc95e68a853444caca19aa5664ef21d278970b9892f2bf1,53,486550.0,9180.188679245282,50500.0,13192.496190370734,1,7,46,274500.0,212050.0,0.15217391304347827,15.11320754716981,0.05660377358490566,2.230769230769231,6.0702275197705555,1,2050.0,29,233200.0,46,413300.0,3,03,46,0.0,1.0,0.0,0.0
d164cb3b9feca42ea0a8a4d60142b05e3b1e36270d3204bb16b887938a36f2be,24,254580.0,10607.5,38500.0,15529.01148901909,0,10,14,187830.0,66750.0,0.7142857142857143,13.708333333333334,0.125,4.782608695652174,4.305984437533953,5,4945.0,10,59055.0,19,175575.0,3,03,10,0.0,1.0,0.0,0.0
119ae7d785093c4c9f2a9757d14955c9596e16bf5e7864e40cd3d11051fd8eb1,53,259840.0,4902.641509433963,45500.0,11244.809854216059,4,17,36,211420.0,48420.0,0.4722222222222222,14.81132075471698,0.018867924528301886,2.0576923076923075,3.1148818096009365,6,4495.0,11,52480.0,48,210885.0,3,03,26,0.0,1.0,0.0,0.0
7f22b13bf22aa1df830729d8ed48f444f3f62890f5d0bbeade88982f06333545,22,4760.0,216.36363636363637,595.0,166.8844896940183,0,19,3,4505.0,255.0,6.333333333333333,12.318181818181818,0.0,5.333333333333333,5.218556633144201,4,950.0,6,1180.0,18,3830.0,1,03,1,0.0,1.0,0.0,0.0
402962b9cd9fa65cbf85bbd9a1000e854de14726d05965bde7bd33feb4d982ae,87,355605.0,4087.4137931034484,50500.0,8414.143438492623,2,25,62,88340.0,267265.0,0.4032258064516129,14.10344827586207,0.08045977011494253,1.3953488372093024,1.9052810184416171,7,9820.0,23,53695.0,64,284125.0,2,03,39,0.0,1.0,0.0,0.0
13e92fca92542fefcf820462891ae96a26ec3f5b0134396fa52a6c5e3aa267df,45,908020.0,20178.222222222223,85500.0,21342.237122758248,1,22,23,627605.0,280415.0,0.9565217391304348,14.644444444444444,0.06666666666666667,2.727272727272727,4.315271078626416,5,109600.0,16,381955.0,38,861715.0,2,03,19,0.0,1.0,0.0,0.0
85afed72501a68c804e07fa5077586e5670db382429252372ef21b2895d7fca9,31,433670.0,13989.354838709678,50500.0,15301.751628595524,0,6,25,79910.0,353760.0,0.24,15.193548387096774,0.12903225806451613,3.966666666666667,4.597475569178743,5,65950.0,7,69955.0,27,382065.0,3,03,19,0.4444444444444444,0.9354838709677419,0.06451612903225806,5.551115123125783e-17
